PG.ProteinGroups,HYE mix A,HYE mix B
P59998,100,100
P60010,100,100
P60033,100,100
P60174,100,100
P60228,100,100
P60240,100,100
P60293,100,100
P60340,100,100
P60390,100,100
P60422,100,100
P60438,100,100
P60468,100,100
P60472,75,100
P60484,100,75
P60510,100,100
P60520,100,100
P60546,100,100
P60560,100,100
P60602,100,100
P60604,100,100
P60624,100,100
P60651,100,100
P60660,100,100
P60664,75,100
P60716,100,100
P60720,75,100
P60723,100,100
P60752,100,100
P60757,25,100
P60763,100,100
P60785,100,100
P60842,100,100
P60866,100,100
P60891,100,100
P60900,100,100
P60903,100,100
P60906,100,100
P60953,100,100
P60981,100,100
P60983,100,100
P61006,100,100
P61009,100,100
P61011,100,100
P61019,100,100
P61020,100,100
P61024,100,100
P61026,100,100
P61077,100,100
P61081,100,100
P61086,100,100
P61088,100,100
P61106,100,100
P61158,100,100
P61160,100,100
P61163,100,100
P61175,100,100
P61201,100,100
P61221,100,100
P61224,100,100
P61225,100,100
P61244,100,100
P61247,100,100
P61254,100,100
P61289,100,100
P61313,100,100
P61316,100,100
P61320,100,100
P61326;Q96A72,100,100
P61353,100,100
P61421,100,100
P61457,100,100
P61513,100,100
P61517,100,100
P61586,100,100
P61587,100,100
P61599,100,100
P61604,100,100
P61619,100,100
P61714,100,100
P61758,100,100
P61764,100,100
P61769,100,100
P61803,100,100
P61889,100,100
P61916,100,100
P61923,100,100
P61949,100,100
P61956,75,75
P61960,100,100
P61962,100,100
P61964,100,100
P61966,100,100
P61970,100,100
P61978,100,100
P61981,100,100
P62070,100,100
P62072,75,100
P62081,100,100
P62136,100,100
P62140,100,100
P62166,100,100
P62191,100,100
P62195,100,100
P62241,100,100
P62244,100,100
P62249,100,100
P62253,100,100
P62256,100,100
P62258,100,100
P62263,100,100
P62266,100,100
P62269,100,100
P62273,75,100
P62277,100,100
P62280,100,100
P62304,100,100
P62306,100,100
P62310,100,100
P62312,100,100
P62314,100,100
P62316,100,100
P62318,100,100
P62328,100,100
P62330,100,100
P62333,100,100
P62341,100,100
P62380,100,100
P62399,100,100
P62424,100,100
P62487,100,100
P62491,100,100
P62495,100,100
P62517,100,100
P62552,100,100
P62554,75,100
P62556,100,100
P62558,100,100
P62615,50,100
P62617,100,100
P62620,100,100
P62623,100,100
P62633,100,100
P62701,100,100
P62707,100,100
P62714,100,100
P62745,100,100
P62750,100,100
P62753,100,100
P62768,100,100
P62805,100,100
P62820,100,100
P62826,100,100
P62829,100,100
P62834,100,100
P62841,100,100
P62847,100,100
P62851,100,100
P62857,100,100
P62873,100,100
P62875,100,100
P62879,100,100
P62888,100,100
P62899,100,100
P62906,100,100
P62910,100,100
P62913,100,100
P62917,100,100
P62937,100,100
P62942,100,100
P62979,100,100
P62993,100,100
P62995,100,100
P63000,75,100
P63010,100,100
P63020,100,100
P63092;Q5JWF2,100,100
P63096,100,100
P63098,100,100
P63104,100,100
P63151,100,100
P63165,100,100
P63172,25,75
P63173,100,100
P63208,100,100
P63218,100,100
P63220,100,100
P63224,100,100
P63228,100,100
P63241,100,100
P63244,100,100
P63261,100,100
P63272,100,100
P63279,100,100
P63284,100,100
P63386,100,100
P63389,100,100
P63417,100,100
P63883,75,100
P64429,100,100
P64451,100,100
P64467,100,100
P64483,100,100
P64490,50,100
P64506,100,100
P64534,100,100
P64540,100,100
P64554,100,100
P64559,25,100
P64581,100,100
P64596,100,100
P64602,100,100
P64604,100,100
P64612,100,100
P64624,50,100
P65292,25,100
P65294,75,100
P65367,100,100
P65556,100,100
P65870,100,100
P66948,75,100
P67080,100,100
P67087,100,100
P67095,100,100
P67603,100,100
P67660,100,100
P67809,100,100
P67812,100,100
P67870,100,100
P67910,100,100
P67936,100,100
P68032,100,100
P68036,100,100
P68066,100,100
P68104,100,100
P68183,100,100
P68187,100,100
P68206,25,100
P68366,100,100
P68371,100,100
P68400,100,100
P68402,100,100
P68679,100,100
P68688,100,100
P68699,100,100
P68767,100,100
P68919,100,100
P69054,100,100
P69222,100,100
P69228,100,100
P69411,100,100
P69425,100,100
P69428,75,75
P69441,100,100
P69451,100,100
P69503,100,100
P69771,100,100
P69776,100,100
P69783,100,100
P69786,100,100
P69797,100,100
P69805,100,100
P69811,100,100
P69828,100,100
P69829,100,100
P69856,100,100
P69874,100,100
P69905,100,100
P69922,100,100
P69924,100,100
P75691,100,100
P75694,100,100
P75728,25,100
P75736,100,100
P75777,100,100
P75780,75,100
P75782,25,100
P75797,25,100
P75809,100,100
P75818,100,100
P75823,100,100
P75829,75,100
P75838,100,100
P75849,100,100
P75863,100,100
P75864,100,100
P75867,50,100
P75874,100,100
P75876,100,100
P75913,100,100
P75914,100,100
P75915,100,100
P75933,50,100
P75936,100,100
P75937,100,100
P75938,100,100
P75949,100,100
P75957,100,100
P75959,25,100
P75960,100,100
P75974,25,100
P76002,75,100
P76010,100,100
P76014,100,100
P76015,100,100
P76027,100,100
P76034,100,100
P76055,100,100
P76062,100,100
P76085,100,100
P76108,100,100
P76113,25,100
P76116,100,100
P76170,25,100
P76172,75,100
P76177,100,100
P76187,100,100
P76206,100,100
P76231,50,100
P76243,100,100
P76251,50,100
P76256,100,100
P76268,100,100
P76270,100,100
P76273,25,100
P76290,100,100
P76291,100,100
P76298,100,100
P76308,75,100
P76316,100,100
P76346,100,100
P76361,25,100
P76372,100,100
P76403,100,100
P76503,100,100
P76506,100,100
P76535,100,100
P76536,100,100
P76537,100,100
P76550,100,100
P76558,100,100
P76561,25,100
P76569,100,100
P76576,100,100
P76621,100,100
P76658,100,100
P77150,100,100
P77173,100,100
P77181,25,100
P77202,100,100
P77213,25,100
P77247,100,100
P77252,100,100
P77258,100,100
P77285,50,100
P77293,25,100
P77318,100,100
P77330,100,100
P77348,100,100
P77395,100,100
P77433,100,100
P77475,75,100
P77488,100,100
P77499,100,100
P77536,25,100
P77552,100,100
P77569,100,100
P77581,100,100
P77609,100,100
P77611,75,100
P77649,25,100
P77674,50,100
P77695,100,100
P77717,100,100
P77718,100,100
P77735,100,100
P77737,100,100
P77739,25,100
P77747,100,100
P77748,100,100
P77754,50,100
P77756,100,100
P77774,100,100
P77781,25,100
P77791,100,100
P77804,100,100
P77808,100,100
P78061,75,100
P78067,100,100
P78310,100,100
P78316,100,100
P78318,100,100
P78330,100,100
P78332,100,100
P78337,75,100
P78344,100,100
P78345,100,100
P78346,100,100
P78347,100,100
P78356,100,100
P78357,100,100
P78362,100,100
P78371,100,100
P78406,100,100
P78417,100,100
P78527,100,100
P78536,100,100
P78537,100,100
P78549,100,100
P78559,100,100
P78560,50,50
P80210,100,100
P80217,100,100
P80235,100,100
P80303,100,100
P80428,100,100
P80667,100,100
P80723,100,100
P80967,100,100
P81449,100,100
P81450,100,75
P81605,100,100
P82094,100,100
P82650,100,100
P82663,100,100
P82664,100,100
P82673,100,100
P82675,100,100
P82909,100,100
P82912,100,100
P82914,100,100
P82921,100,100
P82930,100,100
P82932,100,100
P82933,100,100
P82970,100,100
P82979,100,100
P83111,100,100
P83369,75,100
P83436,100,100
P83731,100,100
P83876,100,100
P83881,100,100
P83916,100,100
P84022,100,100
P84077,100,100
P84085,100,100
P84090,100,100
P84095,100,100
P84098,100,100
P84101,75,100
P84103,100,100
P84157,100,100
P85037,100,100
P86790;P86791,100,100
P87108,100,100
P89102,100,100
P89105,100,100
P89886,100,100
P98082,100,100
P98160,100,100
P98170,100,100
P98173,100,75
P98175,100,100
P98179,100,100
P98194,100,100
P99999,100,100
Q00042,50,100
Q00055,100,100
Q00059,100,100
Q00169,100,100
Q00245,100,100
Q00246,100,0
Q00325,100,100
Q00341,100,100
Q00362,100,100
Q00402,100,100
Q00403,100,100
Q00526,100,100
Q00534,100,100
Q00535,100,100
Q00536,100,100
Q00539,75,50
Q00577,100,100
Q00587,100,100
Q00610,100,100
Q00613,100,100
Q00618,100,0
Q00653,100,100
Q00684,100,100
Q00688,100,100
Q00711,100,100
Q00764,100,100
Q00765,100,100
Q00772,100,100
Q00796,100,100
Q00816,100,100
Q00839,100,100
Q00873,100,75
Q00955,100,100
Q01080,100,100
Q01082,100,100
Q01085,100,100
Q01105,100,100
Q01130,100,100
Q01159,100,75
Q01163,100,75
Q01167,100,100
Q01196,100,100
Q01217,100,100
Q01329,100,100
Q01415,100,100
Q01433,100,100
Q01454,100,100
Q01469,100,100
Q01476,100,100
Q01477,100,100
Q01518,100,100
Q01519,100,100
Q01532,100,100
Q01560,100,100
Q01574,100,100
Q01581,100,100
Q01590,100,100
Q01628,100,100
Q01650,100,100
Q01658,100,100
Q01662,100,100
Q01664,50,50
Q01722,100,100
Q01780,100,100
Q01802,100,50
Q01804,100,100
Q01813,100,100
Q01831,100,100
Q01844,100,100
Q01852,100,100
Q01855,100,100
Q01939,100,100
Q01968,100,100
Q01970,100,100
Q01976,100,100
Q01995,100,100
Q02040,100,100
Q02046,100,100
Q02100,100,25
Q02127,100,100
Q02159,100,100
Q02199,100,100
Q02201,100,75
Q02204,100,100
Q02205,100,100
Q02206,100,75
Q02207,100,100
Q02218,100,100
Q02241,100,100
Q02252,100,100
Q02256,100,100
Q02326,100,100
Q02338,100,75
Q02354,100,100
Q02388,100,100
Q02413,50,75
Q02447,100,100
Q02455,100,100
Q02457,100,75
Q02486,100,100
Q02516,100,100
Q02539,100,100
Q02543,100,100
Q02629,100,75
Q02630,100,100
Q02642,100,100
Q02647,100,100
Q02750,100,100
Q02753,100,100
Q02772,100,100
Q02776,100,100
Q02784,100,100
Q02785,100,100
Q02790,100,100
Q02792,100,100
Q02793,100,100
Q02795,100,50
Q02805,100,50
Q02809,100,100
Q02818,100,100
Q02821,100,100
Q02875,100,100
Q02878,100,100
Q02880,100,100
Q02884,100,100
Q02892,100,100
Q02896,100,50
Q02908,100,100
Q02931,100,100
Q02932,75,0
Q02933,100,100
Q02948,100,100
Q02952,100,100
Q02959,100,100
Q02969,100,100
Q02978,100,100
Q03001,100,100
Q03013,100,100
Q03016,100,100
Q03028,100,100
Q03048,100,100
Q03063,100,100
Q03071,100,75
Q03088,100,100
Q03102,100,100
Q03103,100,100
Q03104,100,100
Q03111,100,100
Q03124,100,75
Q03135,100,100
Q03154,100,100
Q03161,100,100
Q03164,100,100
Q03169,100,100
Q03177,100,75
Q03188,100,100
Q03195,100,100
Q03201,100,100
Q03219,100,100
Q03252,100,100
Q03262,100,50
Q03264,100,100
Q03280,100,100
Q03281,100,75
Q03305,100,100
Q03322,100,100
Q03323,100,100
Q03327,100,50
Q03337,100,100
Q03390,100,100
Q03429,100,100
Q03430,100,100
Q03435,100,75
Q03468,100,100
Q03496,100,75
Q03497,100,100
Q03516,100,100
Q03518,100,100
Q03519,100,100
Q03525,100,75
Q03529,100,100
Q03532,100,100
Q03558,100,100
Q03559,100,100
Q03629,100,100
Q03640,100,100
Q03653,100,100
Q03655,100,100
Q03661,100,100
Q03667,100,100
Q03677,100,100
Q03690,100,100
Q03701,100,100
Q03707,100,100
Q03713,100,100
Q03735,75,50
Q03758,100,50
Q03759,100,25
Q03761,100,100
Q03768,100,100
Q03769,100,100
Q03771,100,100
Q03774,100,100
Q03780,100,100
Q03790,75,25
Q03798,100,100
Q03799,100,100
Q03833,100,75
Q03834,100,100
Q03835,100,100
Q03862,100,100
Q03940,100,100
Q03973,100,100
Q03976,100,100
Q04007,100,100
Q04013,100,100
Q04031,100,100
Q04062,100,100
Q04067,100,100
Q04080,100,100
Q04119,100,100
Q04149,100,75
Q04170,100,0
Q04172,100,100
Q04175,100,100
Q04177,100,100
Q04178,100,100
Q04201,100,100
Q04206,100,100
Q04212,100,75
Q04213,75,0
Q04217,100,100
Q04223,100,75
Q04225,100,100
Q04226,100,75
Q04279,100,100
Q04304,100,100
Q04305,100,100
Q04322,100,100
Q04323,100,100
Q04336,100,75
Q04338,100,100
Q04344,100,100
Q04371,100,100
Q04372,100,100
Q04373,100,100
Q04401,100,75
Q04409,100,100
Q04410,100,100
Q04418,100,100
Q04430,100,100
Q04432,100,100
Q04438,100,100
Q04439,100,100
Q04446,100,100
Q04458,100,100
Q04491,100,100
Q04493,100,100
Q04500,100,100
Q04599,100,100
Q04602,100,100
Q04603,100,100
Q04632,100,100
Q04636,100,100
Q04637,100,100
Q04651,100,100
Q04656,100,100
Q04660,100,100
Q04693,100,0
Q04695,100,100
Q04697,100,100
Q04721,100,100
Q04725,100,100
Q04726,100,100
Q04728,100,100
Q04739,100,0
Q04760,100,100
Q04767,100,75
Q04773,100,100
Q04779,100,100
Q04781,100,100
Q04837,100,100
Q04864,100,100
Q04869,100,100
Q04894,100,100
Q04917,100,100
Q04934,100,100
Q04935,100,100
Q04947,100,100
Q04951,100,100
Q04964,100,100
Q04969,100,100
Q04991,100,100
Q05015,100,25
Q05016,100,100
Q05021,75,50
Q05022,100,100
Q05027,100,100
Q05029,100,100
Q05040,100,100
Q05048,100,100
Q05050,100,100
Q05086,100,100
Q05123,100,100
Q05166,100,100
Q05193,100,100
Q05209,100,100
Q05359,100,100
Q05397,100,100
Q05506,100,100
Q05515,100,100
Q05518,100,100
Q05519,100,100
Q05543,100,100
Q05567,100,100
Q05580,100,100
Q05584,100,100
Q05636,100,50
Q05639,100,100
Q05655,100,100
Q05670,100,100
Q05682,100,100
Q05775,100,100
Q05778,100,100
Q05785,100,100
Q05809,100,100
Q05812,100,100
Q05874,100,100
Q05881,100,100
Q05905,100,100
Q05911,100,100
Q05926,100,75
Q05931,100,100
Q05932,100,100
Q05933,100,100
Q05942,100,100
Q05946,100,100
Q05948,100,100
Q05979,100,100
Q05D32,100,100
Q06010,100,100
Q06011,100,100
Q06053,100,100
Q06078,100,100
Q06103,100,100
Q06106,100,100
Q06108,100,75
Q06124,100,100
Q06136,100,100
Q06137,100,75
Q06142,100,100
Q06144,100,100
Q06146,100,100
Q06151,100,100
Q06168,100,100
Q06169,100,100
Q06177,100,100
Q06178,100,75
Q06203,100,100
Q06205,100,100
Q06210,100,100
Q06213,100,0
Q06214,100,100
Q06218,100,100
Q06252,100,100
Q06263,100,100
Q06265,100,100
Q06287,100,100
Q06315,100,75
Q06323,100,100
Q06330,100,100
Q06336,100,100
Q06338,100,75
Q06344,100,100
Q06385,100,100
Q06389,100,100
Q06405,100,100
Q06406,100,100
Q06407,100,100
Q06408,100,100
Q06440,100,100
Q06449,100,100
Q06451,100,75
Q06488,100,100
Q06489,100,100
Q06493,100,100
Q06494,100,100
Q06497,100,50
Q06504,75,100
Q06505,100,100
Q06506,100,100
Q06508,100,25
Q06511,100,100
Q06512,100,100
Q06523,100,100
Q06546,100,100
Q06580,100,100
Q06587,100,100
Q06608,100,100
Q06624,100,100
Q06630,100,25
Q06631,100,100
Q06632,75,25
Q06639,100,0
Q06651,75,75
Q06668,100,100
Q06677,100,100
Q06678,100,75
Q06679,100,100
Q06682,100,100
Q06685,100,100
Q06686,100,100
Q06697,100,100
Q06698,100,50
Q06704,100,100
Q06705,100,100
Q06706,100,100
Q06708,100,100
Q06709,100,100
Q06787,100,100
Q06830,100,100
Q06833,100,100
Q06839,100,100
Q06892,100,100
Q07020,100,100
Q07021,100,100
Q07065,100,100
Q07157,100,100
Q07349,75,25
Q07362,100,100
Q07381,100,100
Q07418,100,100
Q07451,100,100
Q07457,100,75
Q07478,100,100
Q07505,100,100
Q07527,100,100
Q07528,100,50
Q07540,100,100
Q07541,100,100
Q07551,100,100
Q07589,100,75
Q07617,50,75
Q07622,100,100
Q07623,100,100
Q07648,100,100
Q07653,100,100
Q07657,100,100
Q07666,100,100
Q07688,100,100
Q07716,100,100
Q07791,100,100
Q07800,100,100
Q07807,100,100
Q07812,100,100
Q07817,100,100
Q07824,100,100
Q07825,100,100
Q07834,25,0
Q07844,100,100
Q07864,100,100
Q07866,100,100
Q07878,100,100
Q07896,100,100
Q07897,100,100
Q07914,100,25
Q07938,100,75
Q07953,100,100
Q07954,100,100
Q07955,100,100
Q07960,100,100
Q07979,100,100
Q08096,100,100
Q08117,100,100
Q08144,100,100
Q08162,100,100
Q08170,100,100
Q08179,100,100
Q08188,25,25
Q08193,100,100
Q08199,100,100
Q08202,100,100
Q08208,100,100
Q08209,100,100
Q08211,100,100
Q08217,100,100
Q08220,100,100
Q08223,100,25
Q08225,100,100
Q08229,100,100
Q08230,100,100
Q08235,100,100
Q08245,100,100
Q08257,100,100
Q08273,100,100
Q08278,100,25
Q08287,100,100
Q08378,100,100
Q08379,100,100
Q08380,100,100
Q08412,100,100
Q08421,100,100
Q08422,75,25
Q08438,100,75
Q08446,100,100
Q08491,100,75
Q08492,100,100
Q08499,100,100
Q08548,100,100
Q08581,100,100
Q08601,100,100
Q08623,100,100
Q08641,100,100
Q08645,100,100
Q08647,100,100
Q08686,100,100
Q08722,100,100
Q08723,100,100
Q08726,100,100
Q08732,100,100
Q08742,100,100
Q08746,100,100
Q08752,100,100
Q08754,100,100
Q08816,100,100
Q08818,100,100
Q08822,100,100
Q08826,100,100
Q08920,100,100
Q08921,100,100
Q08923,100,100
Q08924,100,100
Q08925,100,100
Q08926,100,100
Q08945,100,100
Q08951,100,100
Q08954,100,100
Q08959,100,100
Q08962,100,100
Q08963,100,75
Q08965,100,100
Q08971,100,100
Q08972,100,100
Q08977,100,100
Q08979,100,100
Q08985,100,100
Q08AD1,100,100
Q08AF3,100,100
Q08AM6,100,100
Q08J23,100,100
Q09028,100,100
Q09161,100,100
Q09472,100,100
Q09666,100,100
Q0JRZ9,100,100
Q0PNE2,100,100
Q0VDF9,100,100
Q0VDG4,100,100
Q0ZGT2,100,100
Q10469,100,100
Q10471,100,100
Q10472,100,100
Q10567,100,100
Q10570,100,100
Q10589,100,100
Q10713,100,100
Q10740,100,100
Q12000,100,100
Q12009,100,100
Q12010,100,75
Q12015,100,50
Q12018,100,100
Q12019,100,100
Q12024,100,100
Q12025,100,100
Q12028,100,25
Q12029,100,100
Q12030,100,100
Q12031,100,100
Q12032,100,100
Q12034,100,100
Q12040,100,100
Q12044,100,100
Q12055,100,100
Q12057,75,0
Q12068,100,100
Q12074,100,100
Q12080,100,75
Q12091,100,100
Q12099,100,75
Q12100,100,50
Q12108,100,100
Q12109,100,100
Q12114,100,100
Q12117,100,100
Q12118,100,100
Q12122,100,100
Q12123,100,100
Q12125,100,100
Q12136,100,100
Q12149,100,100
Q12154,100,100
Q12158,100,50
Q12159,100,100
Q12160,75,100
Q12163,100,100
Q12164,100,100
Q12165,100,100
Q12166,100,100
Q12168,75,50
Q12176,100,100
Q12177,100,100
Q12178,100,100
Q12181,100,75
Q12184,50,100
Q12189,100,100
Q12191,100,100
Q12207,100,100
Q12211,100,100
Q12213,100,100
Q12220,100,100
Q12230,100,100
Q12233,100,100
Q12234,100,100
Q12241,100,100
Q12242,100,100
Q12250,100,100
Q12263,100,100
Q12265,100,100
Q12267,100,100
Q12270,100,100
Q12271,100,100
Q12277,100,75
Q12285,100,100
Q12287,75,100
Q12296,100,100
Q12298,100,100
Q12305,100,100
Q12306,100,100
Q12314,100,100
Q12321,100,100
Q12328,100,25
Q12329,100,100
Q12331,100,100
Q12335,100,100
Q12341,100,100
Q12343,100,50
Q12344,100,100
Q12349,100,100
Q12354,100,75
Q12355,100,100
Q12363,100,100
Q12373,100,75
Q12374,100,75
Q12377,100,100
Q12382,100,100
Q12386,100,100
Q12387,100,100
Q12389,100,100
Q12400,100,100
Q12402,100,100
Q12404,100,100
Q12406,100,100
Q12408,100,75
Q12427,100,100
Q12428,100,100
Q12429,100,50
Q12432,100,75
Q12434,100,100
Q12438,100,75
Q12443,100,100
Q12446,100,100
Q12447,100,100
Q12449,100,100
Q12450,100,50
Q12451,100,50
Q12452,100,100
Q12453,100,100
Q12458,100,100
Q12460,100,100
Q12462,100,100
Q12464,100,100
Q12466,100,100
Q12480,100,100
Q12481,100,75
Q12486,100,100
Q12489,100,100
Q12494,100,50
Q12496,100,100
Q12497,100,100
Q12498,100,50
Q12499,100,100
Q12500,100,100
Q12504,100,75
Q12513,100,100
Q12514,100,100
Q12515,100,100
Q12517,50,50
Q12518,100,100
Q12522,100,100
Q12523,100,100
Q12527,100,75
Q12532,100,100
Q12680,100,100
Q12692,100,100
Q12743,100,100
Q12746,100,100
Q12753,100,100
Q12754,100,100
Q12765,100,100
Q12768,100,100
Q12769,100,100
Q12788,100,100
Q12789,100,100
Q12792,100,100
Q12797,100,100
Q12800,100,100
Q12802,100,100
Q12805,50,100
Q12824,100,100
Q12830,100,100
Q12834,100,100
Q12841,100,100
Q12846,100,100
Q12849,100,100
Q12857,75,0
Q12872,100,100
Q12873,100,100
Q12874,100,100
Q12888,100,100
Q12893,100,100
Q12894,100,100
Q12899,100,100
Q12904,100,100
Q12905,100,100
Q12906,100,100
Q12907,100,100
Q12913,100,100
Q12929,100,100
Q12931,100,100
Q12933,100,100
Q12959,100,100
Q12962,100,100
Q12965,100,100
Q12972,100,100
Q12974,25,100
Q12979,100,100
Q12981,100,100
Q12982,100,100
Q12986,100,100
Q12996,100,100
Q13011,100,100
Q13015,100,100
Q13017,100,100
Q13033,100,100
Q13042,100,100
Q13043,50,75
Q13045,100,100
Q13049,100,100
Q13057,100,100
Q13084,100,100
Q13085,100,100
Q13098,100,100
Q13107,100,100
Q13111,100,100
Q13112,100,100
Q13123,100,100
Q13126,100,100
Q13131,100,100
Q13136,100,100
Q13137,100,100
Q13144,100,100
Q13148,100,100
Q13151,100,100
Q13153,100,100
Q13155,100,100
Q13158,100,75
Q13162,100,100
Q13177,100,100
Q13185,100,100
Q13188,100,100
Q13190,100,100
Q13191,100,100
Q13200,100,100
Q13206,100,100
Q13217,100,100
Q13228,100,100
Q13232,100,100
Q13242,100,100
Q13243,100,100
Q13247,100,100
Q13257,100,100
Q13263,100,100
Q13283,100,100
Q13286,75,100
Q13287,100,100
Q13303,100,100
Q13308,100,100
Q13309,100,100
Q13310,100,100
Q13315,100,100
Q13322,100,100
Q13325,100,100
Q13330,100,100
Q13347,100,100
Q13356,100,100
Q13362,100,100
Q13363,100,100
Q13370,100,100
Q13371,100,100
Q13395,25,75
Q13404,100,100
Q13405,100,100
Q13409,100,100
Q13416,100,100
Q13418,100,100
Q13421,100,100
Q13423,100,100
Q13425,100,100
Q13426,100,100
Q13427,100,100
Q13428,100,100
Q13433,100,100
Q13435,100,100
Q13438,100,100
Q13439,100,100
Q13442,100,100
Q13443,100,100
Q13444,100,100
Q13445,100,100
Q13451,100,100
Q13454,100,100
Q13459,100,100
Q13464,100,100
Q13472,100,100
Q13485,100,100
Q13488,100,100
Q13492,100,100
Q13496,100,100
Q13501,100,100
Q13503,100,100
Q13505,100,100
Q13509,100,100
Q13510,100,100
Q13523,100,100
Q13526,100,100
Q13535,100,100
Q13541,100,100
Q13546,100,100
Q13547,100,100
Q13555,100,100
Q13557,100,100
Q13561,100,100
Q13564,100,100
Q13569,100,100
Q13572,100,100
Q13573,100,100
Q13576,100,100
Q13586,100,100
Q13595,100,100
Q13596,100,100
Q13601,100,100
Q13608,100,75
Q13610,100,100
Q13613,100,100
Q13614,100,100
Q13616,100,100
Q13617,100,100
Q13618,100,100
Q13619,100,100
Q13620,100,100
Q13625,100,100
Q13630,100,100
Q13636,100,100
Q13637,100,100
Q13641,100,100
Q13642,100,100
Q13643,100,100
Q13671,100,100
Q13685,100,100
Q13724,100,100
Q13740,100,100
Q13751,100,100
Q13769,100,100
Q13813,100,100
Q13823,100,100
Q13838,100,100
Q13867,100,100
Q13868,100,100
Q13885,100,100
Q13887,100,75
Q13888;Q6P1K8,100,100
Q13895,100,100
Q13907,100,100
Q13948,100,100
Q13951,100,100
Q13952,100,100
Q14004,100,100
Q14008,100,100
Q14011,100,100
Q14012,100,100
Q14019,100,100
Q14103,100,100
Q14108,100,100
Q14116,100,100
Q14118,100,100
Q14119,75,100
Q14126,100,100
Q14137,100,100
Q14139,100,100
Q14141,100,100
Q14146,100,100
Q14147,100,100
Q14149,100,100
Q14151,100,100
Q14152,100,100
Q14155,100,100
Q14156,100,100
Q14157,100,100
Q14160,100,100
Q14161,100,100
Q14165,100,100
Q14166,100,100
Q14181,100,100
Q14185,100,100
Q14192,100,100
Q14194,100,100
Q14195,100,100
Q14197,100,100
Q14202,100,100
Q14203,100,100
Q14204,100,100
Q14232,100,100
Q14240,100,100
Q14241,100,100
Q14244,100,100
Q14247,100,100
Q14249,100,100
Q14254,100,100
Q14257,100,100
Q14258,100,100
Q14315,100,100
Q14318,100,100
Q14320,100,100
Q14331,100,100
Q14332,100,100
Q14344,100,100
Q14376,100,100
Q14432,100,100
Q14435,100,100
Q14444,100,100
Q14457,100,100
Q14498,100,100
Q14527,100,100
Q14534,100,100
Q14554,100,100
Q14558,100,100
Q14562,100,100
Q14566,100,100
Q14571,100,100
Q14573,100,100
Q14643,100,100
Q14651,100,100
Q14653,100,100
Q14657,75,75
Q14669,100,100
Q14671,100,100
Q14676,100,100
Q14677,100,100
Q14680,100,100
Q14683,100,100
Q14684,100,100
Q14687,100,100
Q14689,100,75
Q14690,100,100
Q14691,100,100
Q14692,100,100
Q14694,100,100
Q14696,100,100
Q14697,100,100
Q14699,100,100
Q14728,100,100
Q14738,100,100
Q14739,100,100
Q14746,100,100
Q14764,100,100
Q14789,100,100
Q14790,100,100
Q147X3,100,100
Q14807,100,100
Q14814,100,100
Q14839,100,100
Q14847,100,100
Q14914,100,100
Q14919,100,100
Q14966,100,100
Q14974,100,100
Q14978,100,100
Q14980,100,100
Q14997,100,100
Q14BN4,100,100
Q14C86,100,100
Q14CX7,100,100
Q14CZ7,100,100
Q15003,100,100
Q15004,100,100
Q15005,100,100
Q15006,100,100
Q15007,100,100
Q15008,100,100
Q15011,100,100
Q15014,100,100
Q15018,100,100
Q15019,100,100
Q15020,100,100
Q15021,100,100
Q15022,100,100
Q15024,100,100
Q15025,50,0
Q15029,100,100
Q15031,100,100
Q15036,100,100
Q15042,100,100
Q15043,100,100
Q15046,100,100
Q15047,100,100
Q15050,100,100
Q15052,100,100
Q15054,100,100
Q15056,100,100
Q15057,100,100
Q15058,100,100
Q15059,100,100
Q15061,100,100
Q15067,100,100
Q15070,100,100
Q15075,100,100
Q15084,100,100
Q15102,100,100
Q15121,100,100
Q15125,100,100
Q15126,100,100
Q15147,100,100
Q15149,100,100
Q15154,100,100
Q15155,100,100
Q15165,100,100
Q15172,100,100
Q15181,100,100
Q15185,100,100
Q15208,100,100
Q15233,100,100
Q15257,100,100
Q15262,100,100
Q15269,100,100
Q15276,100,100
Q15286,100,100
Q15287,100,100
Q15291,100,100
Q15293,100,100
Q15311,25,75
Q15326,75,100
Q15334,100,100
Q15345,100,100
Q15361,100,100
Q15363,100,100
Q15365,100,100
Q15366,100,100
Q15369,100,100
Q15370,100,100
Q15382,100,100
Q15386,100,100
Q15388,100,100
Q15392,100,100
Q15393,100,100
Q15397,100,100
Q15398,100,100
Q15404,100,100
Q15417,100,100
Q15418,100,100
Q15424,100,100
Q15427,100,100
Q15428,100,100
Q15434,100,100
Q15435,100,100
Q15436,100,100
Q15437,100,100
Q15459,100,100
Q15464,100,100
Q15477,100,100
Q15526,100,100
Q15527,100,100
Q15528,100,100
Q15532,100,100
Q15542,100,100
Q15545,100,100
Q15554,100,100
Q15555,100,100
Q15582,100,100
Q15599,100,100
Q15628,100,100
Q15629,100,100
Q15631,100,100
Q15633,100,100
Q15637,100,100
Q15642,100,100
Q15643,100,100
Q15645,100,100
Q15648,100,100
Q15650,100,100
Q15652,100,100
Q15653,100,100
Q15654,100,100
Q15691,100,100
Q15714,100,100
Q15717,100,100
Q15738,100,100
Q15750,100,100
Q15751,100,100
Q15758,100,100
Q15771,100,100
Q15773,100,100
Q15785,100,100
Q15796,100,100
Q15800,100,100
Q15811,100,100
Q15813,100,100
Q15814,100,100
Q15819,100,100
Q15833,100,100
Q15836,100,100
