PG.ProteinGroups,HYE mix A/HYE mix B|signal_log2_ratio,HYE mix A/HYE mix B|raw_p_value,HYE mix A/HYE mix B|adjusted_p_value
O75525,0.04891348030688584,0.9075896086902799,1
O75528,-0.15969653919838284,0.7935295092660121,1
O75530,0.012936290545453998,0.9988057042749017,1
O75531,0.05023538586639661,0.6557915134062495,1
O75533,0.036028989400869564,0.9842610385090684,1
O75534,-0.036665581062561826,0.9837794345648012,1
O75554,0.19141650809459881,0.30159581907991645,0.6048261511019591
O75569,-0.103666942612011,0.6053059191936869,0.9964009539603397
O75592,-0.1530273842410934,0.5004596602387913,0.8792456800953617
O75607,-0.03847176384044322,0.9784454220140857,1
O75608,-0.07255103523040288,0.5211185119899846,0.9026832529724818
O75616,0.11090355206116931,0.3960457180767811,0.7444327554181008
O75643,-0.031015477990547838,0.9999850217284005,1
O75648,-0.40731368157174963,0.17345942745589177,0.38578095668998436
O75663,0.01465548415558303,0.9934688556475025,1
O75665,0.12894774628420017,0.8393246814258286,1
O75674,-0.10912366976234092,0.2898718940434616,0.586023981722002
O75676,-0.10128028913808156,0.8081611064085564,1
O75683,-0.03810612696637829,0.9969651047887229,1
O75688,-0.16480032334284508,0.4700436796564344,0.8407926223913591
O75691,-0.030241182531966854,0.9999999998676017,1
O75694,0.00816186089440949,0.9999999999810185,1
O75695,0.27247887942352117,0.16530737405141846,0.36979642087675035
O75717,0.06737174594081806,0.6058669537922947,0.9967352188139293
O75718,0.05094192200410666,0.8344486901207714,1
O75746,0.017047745314338766,0.9991299685066795,1
O75781,0.11336010257644956,0.2758979444651757,0.564608872112167
O75787,-0.11352700099284219,0.2810211856410703,0.572227389585261
O75792,0.0351378107015707,0.822169332843479,1
O75794,-0.07895919859919304,0.5319357561042254,0.9159503528168232
O75815,0.061915863448756624,0.7006672854633527,1
O75817,-0.10339313002179205,0.9620369673400069,1
O75818,-0.12641335391028952,0.5699655305471334,0.9579170099140625
O75821,0.035883216253456404,0.8843946157687912,1
O75822,0.11187986847492871,0.4298473769414865,0.7897093309294798
O75828,0.10188615073030367,0.7936115150224086,1
O75832,-0.21324627249500605,0.33357787147903095,0.6554887637505001
O75844,-0.0677670312571183,0.899263446480859,1
O75845,-0.25941156310805125,0.1401296951955359,0.32144757570399646
O75874,-0.002278253569929876,0.9999999965742887,1
O75879,0.02428627420393852,0.9967779177774017,1
O75880,-0.06538618962238374,0.508341301342525,0.8890173573511466
O75884,-0.12319781459758367,0.3386391538913203,0.6629341793685946
O75886,0.12479121180794991,0.581008895740369,0.9697496679211451
O75909,-0.09786424927394805,0.6950385092153804,1
O75915,0.13555784366348678,0.16566741763518095,0.37037022055065144
O75925,-0.09960928569341726,0.49263153858639763,0.8700308067749932
O75934,-0.11184580523006266,0.1388708515925791,0.318764301270581
O75935,0.08831814327916616,0.29804649386529075,0.599163905145829
O75937,-0.003793779165850962,0.9998580698632011,1
O75940,0.037079451865192604,0.7933174585477842,1
O75943,0.52079876035152,0.8328100585859803,1
O75947,0.05080332885518837,0.8088936770473394,1
O75955,-0.062100989471457375,0.7704957380348494,1
O75962,-0.009897959864209075,1,1
O75964,-3.731304336067558e-4,0.9999999900717567,1
O75970,-0.05603673598379637,0.9999933177650202,1
O75976,-0.0411511507778327,0.9705312187719348,1
O76003,-0.040365343499651124,0.8155260930598562,1
O76021,0.02740948095233358,0.9997686766402127,1
O76024,-0.16883326138774996,0.27865543054467223,0.5687051017829741
O76031,-0.029055860448198426,0.9900561424437206,1
O76070,0.07267020872352886,0.6818992067867247,1
O76071,-0.3804398593425067,0.01051394768050492,0.029974806737379997
O76080,-0.07762153398125507,0.7830880553208824,1
O76082,-0.24149234763828775,0.2780939511506757,0.5678831950138727
O76094,-0.014356727907823124,0.9998742353549761,1
O94742,1.159400438327841,7.188254073818252e-5,2.8348825603139897e-4
O94760,0.06959180008134552,0.8900422328067379,1
O94763,-0.2451629632424662,0.03609053789878641,0.09404748960463259
O94766,-0.04354684097800239,0.9802007404788831,1
O94776,0.04722732983317714,0.9951942687262512,1
O94782,0.2967279239080891,0.38938192111389575,0.7348676390209664
O94788,-0.10130646487184164,0.72068209301530906,1
O94804,0.14391134027669278,0.8979654130115036,1
O94808,0.10513587103356317,0.33277898615805596,0.6542783621220407
O94822,0.03847281794755575,0.9963312688024204,1
O94826,0.032366329655367856,0.9901143938946968,1
O94829,0.06712901890135024,0.7813014146733801,1
O94842,-0.12216777170890793,0.15524395140046965,0.35020450756326255
O94854,0.29340524148702696,0.44528493786346246,0.8093415765943116
O94855,-0.0701275099795326,0.9775609725015626,1
O94864,-0.07868782685714783,0.9722142673254341,1
O94874,-9.820553176893825e-4,1,1
O94875,-0.06803043106689713,0.9887693565931326,1
O94880,-0.16679558112243273,0.47792908513753896,0.8516534394903571
O94888,-0.07629134305242584,0.7266267310683224,1
O94901,-0.04493078234924235,0.9512484913179897,1
O94903,0.022694486842252965,0.979720046407346,1
O94905,-0.06448980872588327,0.9685269984478644,1
O94906,-0.0594629561842476,0.9896644422033287,1
O94915,0.1705684553432059,0.14723642235199022,0.3353840051494814
O94923,-0.37893931722662594,0.05198667434266594,0.13194631087302464
O94925,-0.03249747223058675,0.9716769858767998,1
O94927,-0.1364444442766942,0.4177068558535329,0.7746996664646149
O94952,0.07510361975311358,0.7711882467231155,1
O94964,-0.23781063349408008,0.7570053655610463,1
O94966,-0.025990223629771984,0.9880059913843273,1
O94967,0.23064927417314676,0.10422014156963051,0.24825445930825862
O94973,-0.12497420962867417,0.05663918482449236,0.14244084657877373
O94979,0.013693650111630101,0.9999999363858783,1
O94992,0.02262155348291394,0.9783074569236686,1
O95067,0.20680768509527192,0.8124295095357278,1
O95070,-0.025028516629063732,0.9597522356659943,1
O95071,-0.08094001303707353,0.974522577277624,1
O95081,0.4106133845785314,0.07281036039362446,0.17945061492512265
O95084,-0.37165678962137005,0.09113159047055736,0.21995796161483377
O95104,0.21898396453209787,0.12817361994273663,0.2979058080150545
O95139,0.0744570770344643,0.9913232936316079,1
O95140,-0.028740196629562627,0.9999857810671111,1
O95149,-0.9998693603310496,0.10652618954114303,0.25312943754783124
O95155,0.08719263071842576,0.6358888053985265,1
O95159,-0.03260744014287045,0.9999845521651924,1
O95163,0.05591850025814598,0.9657392019180481,1
O95164,0.2266466430650139,0.31187589433170887,0.6206862429661661
O95166;Q9H0R8,-0.4130352969671194,0.15903784620677786,0.3574853639809244
O95167,0.11762602563386695,0.36180940369508036,0.6953248782759704
O95168,0.07036804025260622,0.8350975592990948,1
O95169,-0.10569301115409666,0.19392239719643783,0.4227918009579387
O95182,-0.09085022754679464,0.5366926330288457,0.9213323700260029
O95197,-0.03078828428650631,0.9999999382897109,1
O95202,-0.0066327206440812345,0.9999999980334471,1
O95208,0.028206970678955202,0.9539913025901224,1
O95210,-0.032636241538992895,0.9821186936692912,1
O95218,-0.057258924123358236,0.6772522202714117,1
O95219,0.04611646243352802,0.9953957119886163,1
O95229,0.0323185836428592,0.877052889783198,1
O95232,0.03223931726413267,0.9259060896636974,1
O95235,0.04012157994113918,0.996473550329031,1
O95239,-0.0693792049274055,0.9020294946257709,1
O95248,0.0323921330484407,0.9999999653125026,1
O95249,-0.040109607258006864,0.8137669033283735,1
O95251,-0.013100586215734063,0.9977103193844412,1
O95260,-0.041273847017824224,0.7376182881879728,1
O95263,0.7284326843126406,0.06016228053329168,0.1506302922078285
O95292,0.018693295207497143,0.9842709322190661,1
O95295,-0.17375190728501808,0.261553040987539,0.541107708277864
O95297,-0.05992789356342523,0.9227085426966241,1
O95298,0.18958671805414717,0.12331002939305577,0.28772340191713014
O95299,0.027610839168443903,0.9589845223167344,1
O95302,-0.04437996016803279,0.933319775674826,1
O95336,0.09519809633171028,0.3568466277806778,0.6886029783697992
O95340,0.05145905727971215,0.9942802640738511,1
O95347,-0.01653062873889558,0.9999999930377372,1
O95352,0.11022857179849214,0.6918886011434731,1
O95359,0.04780381224199496,0.8026881020357423,1
O95361,0.026507575447935538,0.9914553809390669,1
O95363,0.09066237798164087,0.7443569696184705,1
O95372,-0.14801430779596408,0.5022928716070247,0.8813121002640586
O95373,0.03472613448545378,0.9993684650861652,1
O95376,-0.06810081311617076,0.5991819075804388,0.9901573418379899
O95379,0.02127812687185998,0.9977564158346367,1
O95391,0.05708198481177981,0.7979110094263038,1
O95394,-0.05384984875875913,0.8968490206760362,1
O95396,-0.018482513310582448,0.9996364976047725,1
O95400,0.019881648174459185,0.9955297213798715,1
O95425,-0.021112093182902088,0.9999780611381728,1
O95429,0.07805780897287719,0.5854058388577246,0.9753128484369263
O95433,-0.10298791874782758,0.31829098318972227,0.630995850842215
O95453,0.03443108180758741,0.9882935022314032,1
O95456,0.05260808776355361,0.9226260230024643,1
O95466,0.029869026655417102,0.9703434259250066,1
O95470,0.055790117062911516,0.8913810403846429,1
O95478,0.009218540269834761,0.9988650946625124,1
O95484,0.30470591403701724,0.41360746868348575,0.7686909848358998
O95486,-0.03391331382376366,0.97685414369666,1
O95487,0.03903582586654268,0.9407167563075085,1
O95490,-0.1839495943496735,0.20543094508595455,0.44346800879448367
O95544,-0.0011143305903350414,0.9479675539757635,1
O95551,0.1090344974642449,0.36287855297308436,0.6969512155278624
O95562,-0.1523463792119657,0.5585811357952014,0.9444043119928007
O95563,0.5633685050944917,0.2815262569602941,0.5727803079525347
O95571,0.10993909044249167,0.5933372066181728,0.9845371166974465
O95573,0.019297604342036024,0.9999949388354513,1
O95602,0.008579378341088817,0.9999999999919507,1
O95613,0.9050650687796664,0.11313186286617942,0.26664133986755356
O95619,-0.06030860953674566,0.691928001059772,1
O95628,-0.003317281540970985,0.9955018112242691,1
O95630,0.09038455930573364,0.4745684674383041,0.8474550628227234
O95633,-1.286676699624718,0.9751517889403373,1
O95639,-0.21633015354327753,0.03319045196262746,0.08693354650011112
O95671,-0.5333809435779078,0.10920198958211402,0.25851457096970343
O95674,-0.10793718684383234,0.5559029448160829,0.9413593973207174
O95677,-0.03321409457767001,0.9494167261556534,1
O95684,0.15654769692811923,0.16321506149068352,0.36603152034619113
O95707,0.14529265338283284,0.8659005332771759,1
O95714,0.2036279765378715,0.1068645102404729,0.25376478410943015
O95716,0.010089614311204385,0.9959213017100303,1
O95721,-0.013778219714781867,0.9991270635283157,1
O95747,-0.007060997560228327,0.9999997586620513,1
O95749,-0.05150428479922041,0.8428741743864216,1
O95757,0.059544675312065226,0.7082763856184666,1
O95758,-0.1455530750589198,0.04633501714663728,0.11855533357190381
O95772,-0.03099488487993911,0.9957040409776011,1
O95777,-0.12020570036637473,0.2947247546335787,0.5941558034891853
O95782,-0.016287374926447787,0.9999999983872752,1
O95785,0.2733714854984873,0.40452292810558693,0.756656012114529
O95786,0.03941354101430527,0.9956734497786954,1
O95793,0.11735573635595173,0.4933013686606524,0.8706606886673455
O95801,0.09090886774456357,0.48936964554784795,0.866000274797816
O95816,0.03179810685382196,0.9329457928081167,1
O95817,0.014029414111772689,0.9999986958482368,1
O95819,-0.029269557742362215,0.9971866601140291,1
O95825,-0.06787122611749949,0.9929442599667202,1
O95831,-1.9024647855672188e-5,1,1
O95833,0.07378480458282369,0.4018295862646463,0.7526677064419479
O95834,0.11089047063537151,0.5468826527945609,0.9322681180068432
O95861,-0.008669024971197503,0.9999426924661259,1
O95864,-0.0085685603026937,0.9990767251894843,1
O95865,-0.002378876490136482,0.9987822115149215,1
O95870,-0.04116658754317912,0.8507194485089029,1
O95881,0.040183519247978285,0.7609450195108461,1
O95900,0.06457960130955778,0.7348741869816416,1
O95905,0.0059651213049977045,0.9999939675480349,1
O95926,-0.36037297648898964,0.6365720160180613,1
O95983,-0.037759631927262075,0.8078867448905901,1
O95989,0.0326973515792332,0.9999969677422338,1
O95999,-0.1463068911889553,0.3673730284982558,0.7032251103843709
O96000,-0.25672708995378485,5.758571327762774e-4,0.0020174740097362825
O96005,0.09187391834746897,0.7921079169510392,1
O96007,0.30921109360632787,0.9754339011353959,1
O96008,-0.07867134907917638,0.601094301236511,0.9917501455364389
O96011,0.1661452486079954,0.694899861391107,1
O96013,0.10987460032050882,0.3905648183365791,0.7367113843504711
O96017,0.011915091611833427,0.9660088561109837,1
O96019,-0.012622126906195508,0.9999257410499147,1
O96028,0.0038762154231826063,0.9999999766147397,1
O96033,0.4510926687161656,0.338121139075007,0.662254977971841
P00044,0.9796317743010647,6.956904819157763e-9,4.6776031086705483e-8
P00045,0.8234405603732428,0.021116090817014557,0.05712043623831188
P00127,0.4207309632195527,0.012989083733703504,0.03643122256831477
P00128,1.0794419065071508,8.367833245814189e-10,6.328063323525868e-9
P00156,0.6114907610077096,0.22660460993652187,0.4820963658264901
P00163;P03873;P03879;Q9ZZW7,0.7794311827387683,6.39448767889065e-4,0.002228621217348995
P00167,0.006524096162203421,0.9984227250988451,1
P00175,0.5430270613172259,1.7124679230741704e-7,9.467539043023659e-7
P00330,0.9707272033544145,9.4496250757823975e-21,2.689759328600024e-19
P00331,1.0654792029229285,1.2035199269883716e-8,7.808326684711133e-8
P00338,0.011364057001996858,0.9998597686483508,1
P00350,-1.8887049932390694,3.5576168356449195e-39,5.873351732816251e-37
P00358,0.8799945922942237,6.685712506664718e-21,1.9442921655560728e-19
P00359,0.912641102711958,7.808576220998289e-7,3.984490319901695e-6
P00360,0.9840171295540394,3.384658588574927e-13,3.90126437314689e-12
P00363,-1.9278949895577084,4.1877505581830517e-19,1.0098595784238726e-17
P00367,0.011427909047929773,0.9999916233209067,1
P00370,-1.3067651496183237,9.299270353919142e-14,1.1509858150854246e-12
P00374,0.07216404007768286,0.7192129718235301,1
P00387,-0.037438134741723465,0.925972596509487,1
P00390,-0.0021439997681951322,0.999999989033941,1
P00393,-1.4535286302363388,1.2250800501221237e-15,1.9476050396830386e-14
P00395,-0.1123245569961305,0.48813113756513815,0.864806874230064
P00403,0.004204586371850442,0.9997642989783861,1
P00410,0.9083714782874203,9.236656952453467e-7,4.675404045131046e-6
P00424,0.9998301704958649,7.257675012638413e-7,3.717358019923281e-6
P00427,1.0832927976471207,1.6490540892329465e-11,1.5441535280592277e-10
P00431,1.0098631505881002,1.0572899103927919e-15,1.693399705735082e-14
P00441,-0.6703589748338684,3.9617173036934536e-4,0.0014171062795311485
P00445,0.7830489094026778,1.6531974534485842e-5,7.07637091063293e-5
P00447,1.0262466636574374,6.006086177654463e-10,4.65352424349531e-9
P00448,-1.9864833015364245,5.567046081224796e-14,7.069819112144767e-13
P00452,-1.6744342220030703,3.871136442901876e-34,4.238894404977554e-32
P00490,-1.913449924948404,4.977042802693398e-43,1.2555991027305507e-40
P00491,-0.08046244726657384,0.5838517407984611,0.9731769230363911
P00492,-0.013755466645649967,0.9985896670446937,1
P00498,0.9025013334967946,8.52141003685634e-14,1.059597347688359e-12
P00505,0.010014879067892288,0.9999857159145742,1
P00509,-1.8491638575447957,8.248428308432135e-28,4.7333627902558947e-26
P00519,-0.2616200815773442,0.22174952388362004,0.47302511478960013
P00533,-0.07384970205651319,0.9857282473649346,1
P00546,0.6951329038041438,9.766185821970336e-7,4.915616325307864e-6
P00547,-2.2258453433383405,8.873280870241815e-4,0.0030284081983364586
P00549,1.0493382137333092,6.573684421450793e-43,1.5676046117019657e-40
P00550,-1.32699400299681,2.8143950215743544e-13,3.2863191486957995e-12
P00558,0.014805502014155371,0.9999999380387734,1
P00560,1.0479174779551106,1.3481676316682606e-33,1.3520735378908507e-31
P00561,-1.5604833044517519,3.750458630075902e-18,8.033167975917067e-17
P00562,-1.457335166130169,1.0869715224768926e-11,1.0405255493041512e-10
P00568,-0.006262385988042315,0.9999746829854343,1
P00579,-1.8248911200197164,6.6596391810695035e-25,2.7699452733355365e-23
P00582,-1.7529347947518739,2.4912275594312193e-21,7.5517974407504e-20
P00724,0.8641553173662084,9.939429069645401e-6,4.3791471677445956e-5
P00729,1.0519442715240235,3.2560019795557357e-6,1.5237748470393633e-5
P00734,-0.514239907966757,0.006956427393641985,0.020519357438475026
P00761,0.0228341362816265,0.9661506782327217,1
P00803,-2.0696989579824354,5.02549767876442e-7,2.6242635324000484e-6
P00805,-0.7502919579993913,0.01842038177896184,0.05032309492618114
P00811,-0.7548913285954689,7.720862265301881e-4,0.0026666421940442385
P00812,0.5980297752849383,2.0119062992222514e-10,1.656927589942746e-9
P00815,0.9996785771042038,6.960069238565129e-29,4.499307409580867e-27
P00817,1.0520237905101189,4.834009834414468e-18,1.0151420652270382e-16
P00830,1.0179820091956389,4.707142017204412e-25,1.9965352168624722e-23
P00864,-1.9769479242209376,7.387697235038844e-29,4.747148444862385e-27
P00887,-1.7932384462584017,2.6928926459008466e-6,1.2746992052563732e-5
P00888,-1.8065355705656905,9.016684270488706e-7,4.568368220331176e-6
P00890,1.0073180225791418,6.181267693047412e-23,2.139715600454574e-21
P00899,1.0570391464703015,9.278887045241462e-18,1.8787120166506818e-16
P00918,-0.19294424498196114,0.8085873294254535,1
P00924,1.0693102292936456,2.7757727926282535e-23,9.9621464340113e-22
P00925,1.0303785887216805,4.361152412270645e-15,6.455107108424317e-14
P00926,-1.999087781651181,1.8283484540388327e-10,1.5150584756981246e-9
P00927,1.0098974558546532,1.1677492963653788e-18,2.6718801064598893e-17
P00931,0.9742150392311915,2.6285972198377213e-35,3.279939158846347e-33
P00934,-1.5990958286530992,2.054548920090967e-17,3.9230185874548337e-16
P00937,0.5979692286113776,5.087179047007871e-10,3.984709368864341e-9
P00942,1.0356538791532306,2.7610406644790717e-17,5.198022345706126e-16
P00946,-1.5949741992599566,8.631173335346689e-16,1.3907075234475271e-14
P00950,1.089019270839442,7.56938107386546e-16,1.2325800956547837e-14
P00954,-1.7063490877074878,7.474159119761723e-16,1.2207793228944146e-14
P00956,-1.778381449593345,7.069164239089674e-45,2.7092571946311175e-42
