PG.ProteinGroups,cancer/control|signal_log2_ratio,cancer/control|raw_p_value,cancer/control|adjusted_p_value
Q15437,0.07091887778206937,0.8180851950300836,1
Q15477,0.16150860439092427,0.8045307881357968,1
Q15485,1.1338768901777563,2.2878631070632933e-16,1.3323625010994985e-14
Q15526,0.18671944857104653,0.5011023824396544,0.9418977241966091
Q15555,-0.23217480643883093,0.4204157125561859,0.8438502071556188
Q15582,0.15209013001357505,0.5338573447236317,0.9760247108938183
Q15628,0.32627093534014906,0.16417561392101793,0.44555880205231596
Q15629,0.13698325293628272,0.5779889630325319,1
Q15631,-0.31603973572033744,0.025491918781402174,0.10551590863812371
Q15642,-0.028835184851552377,0.9999039087384745,1
Q15643,0.265273032059297,0.28929783071805826,0.6599705137110002
Q15650,-0.0739873882694663,0.91028953869317,1
Q15691,-0.08855592734955518,0.9218605139559977,1
Q15722,-0.275577645446605,0.8103902727425094,1
Q15738,0.02925016117374338,0.9991735517092639,1
Q15746,-0.3034900987479829,0.0018690885880052628,0.012131715866108462
Q15750,-0.26304763584413215,0.12032756129508568,0.35751811287518953
Q15758,0.10004376894536773,0.8023224943964313,1
Q15762,-0.7774389969606132,1.5364780241498e-5,1.686505852162333e-4
Q15771,-0.11333461862215348,0.9365022583589275,1
Q15785,0.19900817452435443,0.351424900014247,0.7453336397368424
Q15796,-0.15546366014866245,0.6667117562641292,1
Q15797,-0.11661006159922217,0.8017347210864885,1
Q15813,0.05234012110883228,0.9804409154875767,1
Q15833,-0.828496540049541,3.714426109450039e-30,7.416470798535244e-28
Q15836,-0.39745921922158267,0.02849523994537797,0.11532870761676624
Q15848,0.026146525590735534,0.9898877884479735,1
Q15904,0.2840427775189319,0.12799006382603242,0.3742415185652399
Q15907,-0.45989479485769813,0.13418576748128372,0.38749374865635167
Q15942,-0.7341700033865861,3.477043026096929e-14,1.5509831285557897e-12
Q16181,-0.5033570850049873,3.145864445790074e-8,5.61302537072246e-7
Q16186,0.2744862534978771,0.36706276508959085,0.770317404414742
Q16204,-0.06773273497000869,0.9364983477407215,1
Q16270,0.38830306895171074,0.04209987890594494,0.15746379479655748
Q16363,0.3308528568468997,3.89161595490471e-5,3.885129928313202e-4
Q16401,-0.03862025744200164,0.9929683418918145,1
Q16512,0.0402225598730629,0.9999969947649288,1
Q16531,-0.14130552817077352,0.6721010041106301,1
Q16537,0.043984811684768726,0.9907145543307246,1
Q16539,0.10573098628972075,0.7629584036741668,1
Q16543,-0.2854337491911744,0.16406606767885248,0.44554988457087336
Q16555,-0.46882953558283363,2.337842061887941e-9,4.975924754058952e-8
Q16581,0.6423241270784819,0.0033159544346689157,0.019582812597981357
Q16595,-0.23705266389706112,0.2565412730579561,0.6091039399388505
Q16602,-0.20759679344277202,0.9633747295395758,1
Q16610,0.24176579384320435,0.04420056900416313,0.16285851127808085
Q16627,0.745218243370451,4.106864883348682e-5,4.070941951744923e-4
Q16643,-0.3770055844372358,0.0011886241154964398,0.008183745346923763
Q16644,0.08138050873627771,0.8838418213969913,1
Q16698,-0.5127077353752385,0.002949930449010183,0.01769536247882646
Q16706,0.3690327816058906,2.6593782744673807e-9,5.603403570272224e-8
Q16718,0.23305924894070676,0.2449023975376934,0.5857819468770955
Q16719,0.3509644522342877,0.10042173434272951,0.3107515366044759
Q16740,-0.2709387546978178,0.20795409062110773,0.5281353736973379
Q16762,-0.5037487896772913,6.924717829609807e-5,6.423748199016354e-4
Q16769,0.5892410584889268,1.1473375861341178e-7,1.8792134760392014e-6
Q16774,0.18062956788936488,0.31013785666716653,0.6873986303751666
Q16775,0.14739487964684056,0.6261973141549931,1
Q16777;Q6FI13,1.0960104250482683,5.009137727349259e-5,4.850649997869617e-4
Q16787,0.4311165446388592,0.29697113480902676,0.6717120487642935
Q16795,-0.33939312037619895,0.021232723193613197,0.09112338058261699
Q16799,-0.018942220459309964,0.9999986897913186,1
Q16820,-0.25658517205583303,0.2653713392000536,0.622664815481715
Q16822,-0.034721153240967036,0.999970478188472,1
Q16836,-0.43861344802506436,3.6193308706946675e-4,0.0029240567130679653
Q16851,-0.7573215592952162,3.995439896068272e-10,9.628091657594405e-9
Q16854,0.16499371508046087,0.5966572782897124,1
Q16864,0.15419873132578402,0.6204302608811693,1
Q16881,0.11427471799957761,0.69796507473397,1
Q16891,-0.1160991682866328,0.8979209674798025,1
Q17RC7,-0.09293703756251383,0.9215833002090602,1
Q1KMD3,0.1825985571376387,0.43600499217147665,0.8660203373638093
Q27J81,-0.32899321169531165,4.8350921338293126e-9,9.700259003419287e-8
Q2M389,-0.09216391008619836,0.9495018541679023,1
Q2M3D2,0.10397203329056026,0.7954646403081111,1
Q2PZI1,0.03864645265487435,0.9942644806419534,1
Q2TAA5,-0.2795335155660944,0.1779804007001262,0.46994447111815435
Q32MZ4,-0.022744320977628945,0.9999999943788791,1
Q32P28,-0.0847123882725877,0.9135355119450985,1
Q32P44,0.06495663929265162,0.9987987384594749,1
Q3LXA3,-0.15859866389344746,0.5613597305112001,1
Q3MHD2,-0.08733472525711802,0.8496694100567502,1
Q3SXM5,-0.0026180612456659985,0.9999999966434439,1
Q3YEC7,-0.09112052455365777,0.8808353678712861,1
Q3ZAQ7,0.024917298071850447,0.9466663213912385,1
Q3ZCQ8,0.17228004970325075,0.4966224244370354,0.9371457361226325
Q3ZCW2,-0.8656536279076052,8.522021244281583e-8,1.435053617561152e-6
Q4AE62,-0.02475963736616927,0.9967312230871416,1
Q4G0F5,-0.32932320199521425,0.055907707539864834,0.19584044921859087
Q4G0M1,0.5666600027973643,0.00592316100764747,0.03196372471694446
Q4G0N0,-0.05373590092732166,0.9184245973411538,1
Q4G0N4,-0.007336783076810834,0.9998967300735145,1
Q4G148,-0.050609030120732514,0.8862050359713138,1
Q4KMP7,0.03557664929358694,0.9998990579471443,1
Q4KMQ2,-0.3103569554591372,0.010609862070417194,0.0519910327698141
Q4LDE5,0.6351222366157203,2.875396393419433e-41,1.096048825237062e-38
Q4V328,0.117647819495442,0.934363618449271,1
Q4V339;Q5JTY5;Q5RIA9;Q8IUF1;Q9BRT8,-0.4192284895517593,0.030773965928313104,0.12300785427780443
Q504Q3,-0.024751542122602332,0.9917274411606805,1
Q53EL6,-0.07139468640998595,0.9751401680703979,1
Q53ET0,0.38381888255350866,0.045021236944766146,0.16515664611496453
Q53FA7,-0.10678459837518742,0.9280171048945168,1
Q53GG5,0.5940505253161908,0.0024958498743822047,0.01546047480594803
Q53GL0,-0.012749026049575306,0.995740392607393,1
Q53GL7,-0.1424874398111564,0.6345948899589076,1
Q53GQ0,-0.09107736672307287,0.9454268005878758,1
Q53H12,0.06069030662759694,0.9792819074004733,1
Q53H76,0.3840619473884167,0.010884182110045066,0.05282103655951269
Q53HC9,-0.01345664746087547,0.9999690699811712,1
Q53QZ3,0.26423095397550533,0.6436681988962591,1
Q53RD9,0.18586921691880565,0.4597719195299477,0.8974970477602751
Q53T59,0.30239368986463916,0.021234465476045808,0.09112338058261699
Q562E7,-0.11992603089886134,0.689137199288449,1
Q562R1,-0.608515324785436,0.4602487875154325,0.8975921702568411
Q5BJD5,-0.03879074973044972,0.9566706498705417,1
Q5BJH7,-0.11408958707233502,0.7733354759156532,1
Q5BKT4;Q5I7T1,0.35831988674344534,0.08848889527582164,0.28108631658448496
Q5D862,0.10945047814993306,0.9425349723126014,1
Q5EG05,0.05271623892074163,0.928400668773913,1
Q5F1R6,0.19847025027167756,0.3249917111397716,0.7089959650411355
Q5GLZ8,-0.5459970887348679,0.05410852875619162,0.1901735633484589
Q5H9R7,0.09133273802947298,0.9487222400040514,1
Q5HYI8,0.2338139155620603,0.29337777682711097,0.665656395149392
Q5JQS6,0.2738609445118339,0.24440940598332736,0.5856049367360523
Q5JRA6,0.3982049990501605,0.001643516245194507,0.010750801273167814
Q5JRX3,0.17023438016022227,0.7306775253325823,1
Q5JSH3,-0.5244554767776836,4.831132515088806e-17,3.267248167059252e-15
Q5JSL3,0.08926130403210146,0.9974142728633135,1
Q5JSP0,-0.1321382806472813,0.6926655350888761,1
Q5JTV8,0.0722797942931209,0.9151067742981935,1
Q5JU69,0.1969640499119441,0.29931343016110945,0.6727162841598723
Q5JVS0,0.4117124453932977,0.04181783449886962,0.15669542453419152
Q5K4L6,-0.14356369872579128,0.7093224787782719,1
Q5K651,0.16616582470982355,0.33131725328636946,0.7185365630948561
Q5KU26,0.3134070097065574,0.09641219976386066,0.3010099431197824
Q5M775,0.0907298769294193,0.9822981419891358,1
Q5MNZ9,0.4905272435702417,0.12353076606305652,0.3645070387771963
Q5QJ74,0.1748370379970835,0.45185924614897655,0.8878377783986217
Q5R3I4,0.009761711658818284,0.9999987752311994,1
Q5SGD2,0.16008688594021556,0.29171894472407855,0.6635340948197695
Q5SQ64,-0.7454117897048519,2.703796969224523e-6,3.404510718305834e-5
Q5SSJ5,0.44570549409474364,0.04039578195461995,0.1524568080429536
Q5SW79,-0.2961536717068696,0.07689917025520085,0.25053474815855253
Q5SW96,-0.11370010637279596,0.8689025244213824,1
Q5SZK8,-0.11305528588142516,0.98758019269794,1
Q5T0F9,0.11089361548732823,0.9369939860071378,1
Q5T0N5,0.02101080488963309,0.999999390766525,1
Q5T1M5,0.021262457499793615,0.9999996054876674,1
Q5T2T1,0.12587805383643896,0.7606748240794579,1
Q5T3F8,-0.09124549063971638,0.8174087717709743,1
Q5T447,-0.32224447924968397,0.0039632982923743666,0.022640476484912426
Q5T4F7,0.2719464412302303,0.291241921789395,0.6635340948197695
Q5T4S7,-0.17797030542332862,0.19503393468673122,0.5019669996621051
Q5T5C0,-0.09578582506762837,0.9443795434304226,1
Q5T5U3,-0.02462380722369563,0.9999995855496335,1
Q5T6V5,0.2082885316806401,0.3815364668155386,0.7919643488376142
Q5TAQ9,0.232437621342496,0.362246163650669,0.7638374487138712
Q5TBA9,0.031040010675884504,0.9976876972031216,1
Q5TCZ1,-0.0805746779019738,0.9572973735780596,1
Q5TFE4,0.16762726795714505,0.4076351993520792,0.8285091569962522
Q5TGZ0,-0.47846616989690804,0.0978386032600363,0.30401181649987025
Q5UE93,-0.07512881065354077,0.9528593832292469,1
Q5VIR6,0.13500518156600785,0.9590820218899798,1
Q5VST6,-0.14323675316782536,0.5799316279989701,1
Q5VT25,-0.1027446271032054,0.9218544366763815,1
Q5VVQ6,-0.12828889643311736,0.7755781641299608,1
Q5VW32,-0.0011397824500291474,0.9999994532179005,1
Q5VW36,-0.016400354391043485,0.9999803716575457,1
Q5VWC8,-0.8431303045921342,2.123801349230881e-4,0.0017881725014709006
Q5VWJ9,0.10570143607505053,0.9153978711289485,1
Q5VWZ2,0.1829406560526553,0.4177762071783276,0.8412455736366632
Q5VY43,-0.038859522149771175,0.9998909457356886,1
Q5VYK3,0.17845480880680728,0.5552223567318688,0.9982703793082488
Q5VYS8,0.09083637803903456,0.8979571395090358,1
Q5VZ89,0.0108586408167501,0.9999999999999636,1
Q5VZK9,0.05353146087095696,0.9963150539953429,1
Q5VZM2;Q7L523,0.045820855776411894,0.9171120804632014,1
Q5W0V3,0.06952938565635432,0.988900137452785,1
Q5W111,-0.09762822203157057,0.7673461628730371,1
Q63HN8,0.12714843743736487,0.9434938909634949,1
Q63ZY3,0.022319105402491303,0.9929318204505212,1
Q641Q2,0.12644863959798752,0.8242970018046452,1
Q641Q3,0.3712742578612798,0.03475562374216567,0.13619657042140249
Q658P3,-0.35800352322493634,0.014479327076972739,0.06671628399312823
Q658Y4,0.19097373157092817,0.5281321306954143,0.9712535193008212
Q66K14,-0.06830134004445716,0.9946458686046543,1
Q66K74,-0.0625765117752647,0.9877328680403854,1
Q66LE6,-0.0632665494374682,0.9684311715149696,1
Q684P5,-0.02608846232760523,0.9999906389678503,1
Q68BL7,0.4949766990318788,0.00863570175545624,0.04415792373247319
Q68D51,-0.2560601883621854,0.03612183105523596,0.14036963634347024
Q68D91,-0.15440044982502912,0.6039168636629662,1
Q68EM7,0.0404645099596066,0.9953489671078544,1
Q6DD88,-0.24833155867899293,0.032431732804053176,0.1286530327789924
Q6DN12,0.14112869396760575,0.7194239260497433,1
Q6E0U4,-0.11690187445733104,0.7623435445627682,1
Q6EMK4,0.2724758031496904,0.3161138304047507,0.6954172564990134
Q6FHJ7,0.2800058086323186,0.23326577415266525,0.5673337534931122
Q6FI81,0.15707443832587586,0.6161859377891796,1
Q6GMV2,0.14465556685849149,0.6740436662825886,1
Q6GMV3,0.06813455527428378,0.891744393563277,1
Q6GPI1,0.09173162373780701,0.814170597623341,1
Q6GTX8,0.40911633434771366,0.11771619723343515,0.35105548719757723
Q6IA69,-0.31723295558344383,0.10949721894817507,0.3322439645480018
Q6IAA8,-0.2746385685826795,0.26399889930260007,0.620854444587336
Q6IAN0,-0.030905205929910175,0.99795554082901194,1
Q6IBS0,-0.6264225168949832,1.7708801500732155e-8,3.2283915083726055e-7
Q6ICL3,0.048420418429589836,0.980581519125778,1
Q6L8Q7,0.20559396171057498,0.3055077233865165,0.6818260519771973
Q6NUJ1,0.08891343280797823,0.8374586124776332,1
Q6NUK1,-0.15135073886734804,0.6619128872190363,1
Q6NVY1,0.10087121306036176,0.842193812062007,1
Q6NXE6,0.111475529024508,0.6985591619130069,1
Q6NYC1,0.27035719711346184,0.5522103340075298,0.9954505290170131
Q6P1A2,-0.04067472055100006,0.9949263639771193,1
Q6P1M0,-0.3266189231075476,0.0012687359347355214,0.008664185300237852
Q6P1N0,-0.16107713107167376,0.3710582138904716,0.7752103093386883
Q6P2E9,-0.004958675052952206,0.9999999997104592,1
Q6P3W7,0.21741721941157133,0.1540525305479152,0.42664614305641246
Q6P3X3,-0.11983697444028862,0.7983146940091407,1
Q6P4A8,0.3443865431823309,0.07473822312192396,0.24559354980425327
Q6P4E1,0.4014301116968166,0.002149382910703238,0.013634436527350495
Q6P587,0.07898782552156837,0.8524276368017663,1
Q6P988,0.009629993447350826,0.9999956679008845,1
Q6P996,0.20256580154756157,0.22494186653161133,0.5553666944909473
Q6P9B6,-0.07891176491022692,0.948015401227698,1
Q6P9F5,0.09576524449364149,0.9566863574331432,1
Q6PCE3,-0.09609025448939337,0.8979058297559346,1
Q6PD74,0.046069140565097505,0.979460128344765,1
Q6PGP7,0.18537665508566598,0.4647567676213208,0.9015693925952957
Q6PHR2,0.22349765491654996,0.2626746441599116,0.6198057304234718
Q6PI48,-0.29212999989058863,0.11055949329933305,0.33350788158568595
Q6PI73,0.6114622734026246,0.8782868362737979,1
Q6PIU2,0.21730529447919406,0.45357599533593584,0.8895263809211872
Q6PJF5,0.5375277304792061,3.7351492764012766e-4,0.002994547020258232
Q6PJW8,-0.5741751257678129,1.4555218900291462e-7,2.3205335684000798e-6
Q6PKG0,0.10322890476115217,0.8173661892510984,1
Q6PL24,-0.001289581393387881,0.9999999998878326,1
Q6Q0C0,0.526806756771866,0.007228727433691612,0.038014415755795346
Q6Q788,0.428235951039814,1.9946911800767127e-5,2.1227766797110803e-4
Q6QNY0,-0.17259654758092097,0.5401088215864625,0.9825059821744195
Q6RW13,0.04860709273404661,0.9674422488907057,1
Q6ULP2,0.35475079705674417,0.030059702421275012,0.1206127581362738
Q6UVK1,0.27151251899324524,0.0071713677404628634,0.03782332696322112
Q6UW02,-0.01712044579383183,0.9990982372262125,1
Q6UWD8,-0.03524920802918477,0.9868193275804211,1
Q6UWE0,0.49728021642293097,0.042547739428046016,0.15858015237493062
Q6UWL2,-0.27139085425655013,0.13013764696251212,0.3785569744817151
Q6UWP8,0.05263569319386975,0.9697808538044859,1
Q6UWY5,0.3097970308727771,0.33748173076677546,0.7256703750092811
Q6UX06,0.23598185021098722,0.18294421432605423,0.47912872621433195
Q6UX71,-0.030336815866390532,0.999175880725214,1
Q6UXB2,1.1491580640537622,5.615038897895945e-5,5.350876840654023e-4
Q6UXB8,-0.8853977283155852,5.130234012343743e-7,7.443277236594226e-6
Q6UXH1,0.176633019736565,0.5913507241079815,1
Q6UXI9,0.08504893215011641,0.849668808778183,1
Q6UXV4,-0.3076967916453687,0.03364452317094846,0.13233722857015656
Q6UY14,0.22476989644992995,0.46362400871918114,0.9015693925952957
Q6V0I7,-0.014763047285080468,0.9999999999999991,1
Q6VY07,-0.17105545407851624,0.6457068746560798,1
Q6WCQ1,0.07539836958754637,0.9979727498026681,1
Q6XQN6,-0.07506392911616669,0.9970216192559958,1
Q6YHK3,-0.01032763143880111,0.9999999999996239,1
Q6YN16,0.36162685206974143,0.03857176550496322,0.14743064062197883
Q6ZMI0,-0.24478894094014136,0.9244477413046114,1
Q6ZMK1,0.3102804775152467,0.1821818390568339,0.4777288625173887
Q6ZNJ1,-0.2290163570572103,0.07243601568835963,0.23896476300652392
Q6ZRY4,0.17287199405433168,0.5071096930157974,0.9471318230802845
Q6ZS11,-0.007125764888461256,0.9999703109238651,1
Q6ZSS7,-0.21900076408587227,0.27928788771855184,0.6430829836375003
Q6ZT21,-0.21551196185371707,0.41287238972695844,0.8355086535352977
Q6ZU35,-0.06830382104986867,0.9945506464560598,1
Q6ZUX7,0.04877729678430498,0.9575868105709889,1
Q6ZV70,-0.11144006300730722,0.8901614346730181,1
Q6ZVM7,-0.2551329326784533,0.03017773266565264,0.12085504590934243
Q6ZWT7,-0.25367697254206845,0.18088842587566076,0.476123772565377
Q709C8,-0.06284216230632741,0.9999999999755673,1
Q70IA8,-0.3634696651048025,0.13620149383261576,0.39115949564394376
Q70J99,-0.3457454772875045,2.59684384762611e-7,3.9884858069949744e-6
Q70UQ0,0.11914041125251405,0.8561957448845015,1
Q712K3,0.04075806928627142,0.9669288944425901,1
Q76LX8,-0.09342027258495605,0.9532841027528297,1
Q76M96,0.3698091743046175,0.028125036333070872,0.1139403645841219
Q7KZF4,-0.2179646597002109,0.07021797099857892,0.2342274879849176
Q7KZI7,-0.06507915930375792,0.9632508845706528,1
Q7L0Y3,0.4095469036169625,0.33997245316597885,0.7284131303653292
Q7L1Q6,-0.03863534373848907,0.9993616938213439,1
Q7L1W4,-0.07108661011339937,0.9967446778594684,1
Q7L211,0.12716607547119532,0.6588557153204297,1
Q7L266,-0.04293798001267891,0.9435971386449544,1
Q7L2H7,0.12455630095541942,0.7755847122292787,1
Q7L4E1,0.1457123977490925,0.607406874577226,1
Q7L576,-0.5360876830454951,1.9644392175014617e-17,1.4450690594708122e-15
Q7L591,-0.6041816876224063,2.970452220058964e-8,5.322694939618477e-7
Q7L5D6,-0.05021641470153855,0.9408415243033108,1
Q7L5N1,-0.21660595861954118,0.1817694159340399,0.47743876314567885
Q7L5Y1,0.50616860068817,0.00865545338935765,0.0441931023142167
Q7L7X3,-0.44712668653160265,2.934561891896836e-7,4.490736500993953e-6
Q7L8L6,0.24402669829230472,0.036477293071586335,0.14140885190432442
Q7L8W6,0.11162883514723368,0.8229053482544744,1
Q7L9L4;Q9H8S9,-0.2657871151645846,0.219074637252288,0.5457991408192773
Q7LDG7,-0.3360847536669019,0.0025743756983684554,0.01578122412757154
Q7LFX5,-0.3482629297241775,0.9777117885665507,1
Q7LGC8,-0.04164876939451707,0.9935028667365873,1
Q7Z2K6,0.08718615679901581,0.9398331624894687,1
